id,name,host_id,host_name,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
25160226,Fully Private Two-Bedroom Duplex House,158566993,Nnenna,Brooklyn,East Flatbush,Entire home/apt,150,2,4,1/7/2019,0.31,1,106
25161052,~ Brooklyn Haven of Magic ~,3593395,Aviva,Brooklyn,Bedford-Stuyvesant,Private room,47,2,4,1/1/2019,0.31,1,0
25180598,Cozy private room in Williamsburg 2 stops to city,182363374,Jimmy,Brooklyn,Greenpoint,Private room,105,1,24,3/27/2019,1.77,7,32
25187314,Large 1 Bedroom 2 Blocks from Central Park,65633521,Adam,Manhattan,Harlem,Entire home/apt,100,2,9,2/20/2019,0.66,1,0
25187461,Sunny Apartment @ Luxury Bldg in FiDi!,96712147,Eva,Manhattan,Financial District,Entire home/apt,400,2,7,3/10/2019,0.57,2,0
25188424,Charming Brooklyn apartment with Garden Access,3261533,Lina,Brooklyn,Bedford-Stuyvesant,Entire home/apt,88,30,4,2/23/2019,0.38,1,126
25189853,Sonder | 116 John | Simple 1BR + Gym,12243051,Sonder,Manhattan,Financial District,Entire home/apt,169,29,2,2/10/2019,0.27,96,337
25193752,Cozy private living in Queens,14323652,Brandon,Queens,Elmhurst,Entire home/apt,85,2,36,3/31/2019,2.65,1,130
25210171,Large one bedroom in upper manhattan,20882846,Jocelyn,Manhattan,Inwood,Entire home/apt,95,1,31,1/13/2019,2.28,1,0
25225344,Studio Apartment in the Heart of Manhattan!,190589224,Damian,Manhattan,Hell's Kitchen,Entire home/apt,130,1,12,3/17/2019,0.87,1,0
25227326,Adorable Top Floor Williamsburg Apt (1 Bedroom),75452286,Sarah,Brooklyn,Williamsburg,Entire home/apt,125,2,15,3/24/2019,1.14,1,0
25232614,West Village Private Room With A View!,187574104,Victoria,Manhattan,West Village,Private room,100,1,4,2/18/2019,0.3,1,0
25255214,"Brooklyn Duplex Townhouse, Deck & Garden",849248,"Brian,Gigi & Clementine",Brooklyn,Sunset Park,Entire home/apt,260,4,2,1/1/2019,0.18,1,3
25266169,"Quiet, cozy, mid-century mod apartment in Bushwick",12458767,Jehnna,Brooklyn,Bushwick,Private room,80,2,12,3/7/2019,0.93,1,67
25266474,Peaceful and cozy room in Williamsburg apartment!,15288827,Alley,Brooklyn,Williamsburg,Private room,60,20,4,3/25/2019,0.32,1,66
25286006,Bright & airy loft,28589041,Frankie,Brooklyn,Bushwick,Entire home/apt,150,2,5,1/3/2019,0.38,2,0
25289848,Nice 2 bedrooms apartment in Bed-Stuy,785940,Adriana,Brooklyn,Bedford-Stuyvesant,Entire home/apt,150,1,4,2/17/2019,0.3,1,0
25290477,Beautiful bedroom on Riverside!,5887537,Margarita,Manhattan,Harlem,Private room,80,5,1,1/2/2019,0.16,1,18
25290749,Studio-Central Location 5 Min walk to Times Square,17988586,Jeffree,Manhattan,Hell's Kitchen,Entire home/apt,175,4,7,3/24/2019,0.52,1,0
25312773,Sunny 1 Bed Apartment - South Williamsburg,14993592,Katie,Brooklyn,Williamsburg,Entire home/apt,95,4,3,3/17/2019,0.24,1,0
25313204,Charming Apartment in Brooklyn,8792814,Caroline,Brooklyn,Bedford-Stuyvesant,Entire home/apt,108,1,35,3/13/2019,2.77,10,158
25324506,Bright Brooklyn Home with a View,4625857,Ilana,Brooklyn,Crown Heights,Entire home/apt,150,10,1,1/2/2019,0.16,1,0
25336605,Luxury Apartment July 4th Wkend -Fireworks view,69825290,Colin,Queens,Long Island City,Entire home/apt,150,1,1,1/2/2019,0.16,1,0
25346073,Small  Bedroom for Rent in a  Small Apartment..,191389617,Dinorah,Brooklyn,Sunset Park,Private room,41,2,54,3/25/2019,4.14,1,0
25350452,1BR  Breathtaking view w/Private Roof Top Bushwick,3388542,Damien,Brooklyn,Bushwick,Entire home/apt,95,3,14,3/24/2019,1.12,1,5
25370297,Bright & stylish apartment in Greenwich Village,13251813,Nick,Manhattan,West Village,Entire home/apt,120,4,6,2/17/2019,0.49,1,1
25371790,Huge Artist Loft Space - Red Hook,89106916,Gabriel,Brooklyn,Red Hook,Entire home/apt,170,2,8,3/28/2019,0.62,1,288
25417035,"Historical BK Heights 3 br, outdoor deck + patio",9912305,Michele,Brooklyn,Brooklyn Heights,Entire home/apt,300,4,4,2/23/2019,0.33,1,185
25421109,"BedStuy Spacious & Modern, 2nd floor Apt w/ Roof",16285179,Carolina,Brooklyn,Bedford-Stuyvesant,Entire home/apt,120,3,2,1/1/2019,0.19,2,0
25424320,Sweet Suite in Greenpoint,43785574,Michon,Brooklyn,Greenpoint,Private room,110,7,5,1/2/2019,0.39,1,49
25442072,Grand Penthouse loft in Prime Williamsburg,1802807,Lily,Brooklyn,Williamsburg,Private room,100,6,6,2/13/2019,0.45,2,3
25458048,"1BRD Greenpoint BK! Nightlife, parks, shops, food",9582456,Jenny,Brooklyn,Greenpoint,Entire home/apt,150,1,14,3/24/2019,1.17,1,0
25471574,"Solo Traveler Heaven, Close to Midtown & Airports",40711894,Jessica,Queens,Elmhurst,Private room,54,1,2,1/1/2019,0.17,4,0
25480207,Art Lover’s Loft on SoHo/Greenwich Village Border,27871113,Ruben,Manhattan,Greenwich Village,Entire home/apt,300,3,14,1/1/2019,1.07,1,0
25489254,"Bright, Cozy Little Room in Prime Brooklyn",192189607,Niki,Brooklyn,Bushwick,Private room,65,2,7,1/1/2019,0.53,2,0
25507340,Best in Greenwood. 1min walk & 15min to Manhttn,27922303,Aprilene,Brooklyn,Sunset Park,Private room,75,2,8,3/26/2019,0.63,2,90
25546901,Green home by Prospect Park,29506,Clare,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,200,5,4,1/1/2019,0.33,1,1
25572892,Bright 1BR in Midtown East by Sonder,12243051,Sonder,Manhattan,Murray Hill,Entire home/apt,177,29,1,3/31/2019,0.3,96,58
25587783,Amazing Artist-Inspired Loft in Bushwick Brooklyn,794878,Freddie,Brooklyn,Bushwick,Private room,150,3,5,1/2/2019,0.49,1,39
25590707,美国 家庭风----幸运纽约客 民宿,192895513,Vivi,Queens,Flushing,Private room,65,2,7,1/2/2019,0.53,3,341
25616250,"Stylish, spacious, private 1BR apt in Ditmas Park",125396920,Adam,Brooklyn,Flatbush,Entire home/apt,75,3,10,1/3/2019,0.84,1,0
25622377,The Green Room,180154611,Marlyn,Brooklyn,Canarsie,Private room,49,2,10,1/3/2019,0.78,3,354
25666271,private bedroom in the center of NYC action 21B4,190921808,John,Manhattan,Hell's Kitchen,Private room,70,7,8,1/8/2019,0.73,47,310
25673898,"Clean, Quiet, Spacious Room in Brooklyn",10373779,Carla,Brooklyn,Bedford-Stuyvesant,Private room,55,3,4,1/1/2019,0.35,2,0
25674371,Home away from home!,53440969,CJ & Raissa,Queens,Queens Village,Entire home/apt,80,2,43,2/10/2019,3.27,1,189
25724871,"Bright, Breezy Private Bedroom in Harlem",26922164,Maggie,Manhattan,Harlem,Private room,80,2,11,1/2/2019,0.85,1,0
25734212,Gracious Brooklyn Brownstone in Historic District,25268332,Samantha,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,525,2,5,1/21/2019,0.49,1,21
25745458,Huge and beautiful 2BR in Greenpoint Brooklyn,2483350,Avital,Brooklyn,Greenpoint,Entire home/apt,114,10,1,2/7/2019,0.2,1,0
25766100,Bedroom - in the heart of the East Village,21507811,Livia,Manhattan,East Village,Private room,95,2,4,3/24/2019,0.31,2,0
25779937,Simple & Convenient Manhattan Room,137358866,Kazuya,Manhattan,Harlem,Private room,52,30,2,1/31/2019,0.18,103,184
25783739,In the heart of the East Village,21507811,Livia,Manhattan,East Village,Entire home/apt,159,2,6,1/2/2019,0.51,2,0
25786994,Manhanton high rising apartment next to the subway,183033408,Jill,Manhattan,Harlem,Entire home/apt,99,5,7,3/9/2019,0.63,1,0
25799876,Modern 2 bedroom apartment,193877830,Lilia And Mateo,Brooklyn,Midwood,Entire home/apt,50,3,14,2/28/2019,1.06,1,0
25805051,"Clean, peaceful, and bright apartment in Brooklyn",51535263,Ricardo,Brooklyn,Bushwick,Entire home/apt,60,1,8,3/23/2019,0.73,1,0
25813702,"bright, cheery and real nyc",3713535,Laura,Manhattan,Lower East Side,Entire home/apt,230,5,6,1/1/2019,0.47,1,0
25817508,"Brand new space ! ... safe, peaceful and relaxing.",194004304,Norjia,Manhattan,Washington Heights,Private room,85,1,9,1/1/2019,0.79,1,80
25823670,"Adorable UES Studio w/ Balcony, Gym + Doorman by Blueground",107434423,Blueground,Manhattan,Upper East Side,Entire home/apt,211,30,1,2/28/2019,0.23,232,201
25826245,Morningside Heights Gem,123073403,Claudia,Manhattan,Morningside Heights,Entire home/apt,125,3,1,1/13/2019,0.17,1,0
25833266,Huge private & cozy room in the Bronx!,194102474,Digna,Bronx,Claremont Village,Private room,35,1,49,1/23/2019,3.84,1,168
25841768,"Entire Garden Level Home in Greenpoint, Brooklyn",159204067,Maggie,Brooklyn,Greenpoint,Entire home/apt,124,1,6,3/24/2019,0.5,1,6
25842535,The Perfect Williamsburg Apartment,35967771,Aurelio,Brooklyn,Williamsburg,Entire home/apt,180,2,3,3/11/2019,0.29,1,0
25843716,5min to JFK! Private Queen Room in New home! R2,6754369,Johann,Queens,Jamaica,Private room,85,1,37,3/23/2019,2.8,4,297
25844166,"Last minute pricing! quiet street, heart of SoHo",7266843,Asaf,Manhattan,SoHo,Private room,45,6,2,3/3/2019,0.17,1,0
25844635,Full Apartment Downtown Manhattan (East Village),56040696,Johan,Manhattan,East Village,Entire home/apt,160,5,25,2/18/2019,1.94,1,0
25855773,Sunny Beautiful Loft,13307646,Annette,Brooklyn,Bedford-Stuyvesant,Entire home/apt,125,18,4,1/3/2019,0.32,1,24
25868383,Awesome Central Park Room. Cozy Manhattan Space.,137358866,Kazuya,Manhattan,East Harlem,Private room,34,30,3,3/31/2019,0.26,103,207
25872636,Elegant and spacious apt in UWS - Cleaning Incl.,176772783,Claudia,Manhattan,Upper West Side,Entire home/apt,550,2,3,1/3/2019,0.25,1,0
25891334,Ladies Dorm Shared Room (( Bottom Bunk Bed)),3294438,Torell,Brooklyn,Bedford-Stuyvesant,Shared room,45,2,14,3/12/2019,1.18,3,306
25895132,Private Queen Room steps from Columbia and Subway,17221402,Emily,Manhattan,Morningside Heights,Private room,75,2,22,1/1/2019,1.88,1,0
25921999,Serene 1BR in Midtown East by Sonder,12243051,Sonder,Manhattan,Murray Hill,Entire home/apt,184,29,1,3/15/2019,0.26,96,347
25931882,Large sunny room in Modern Brooklyn Townhouse,33210753,Can,Brooklyn,Clinton Hill,Private room,65,3,11,1/1/2019,0.85,1,356
25940097,Modern Wall of Glass Townhouse with Garden,6654682,Catherine,Manhattan,Harlem,Entire home/apt,800,4,2,3/30/2019,0.19,1,197
25947875,Single Bunker Private Bath Room,62533391,Yvonne,Brooklyn,Borough Park,Private room,60,1,1,3/18/2019,0.26,7,350
25996748,"Full Apartment, 1 Bedroom",18197276,Miguel,Bronx,Kingsbridge,Entire home/apt,85,2,13,1/1/2019,1.05,1,0
26000559,Pvt Art-filled Room w/ Pvt Access to Huge Roof Gym,2739367,Heather,Brooklyn,Williamsburg,Private room,62,29,70,2/27/2019,5.38,2,64
26009952,Historic Building on a Tree-lined Street,39535251,Tammen,Brooklyn,Boerum Hill,Entire home/apt,103,2,5,1/5/2019,0.4,1,0
26014444,Studio Apartment in Upper East Side,5445262,Steven,Manhattan,Upper East Side,Entire home/apt,125,3,8,1/1/2019,0.63,1,0
26029677,Your perfect space to all New York has to offer!,14860389,Laura,Brooklyn,Greenpoint,Private room,120,3,1,3/22/2019,0.28,1,87
26040426,Spacious and bright 1 br apartment in West Village,195712950,Giorgi,Manhattan,West Village,Entire home/apt,300,3,2,2/7/2019,0.2,1,0
26054026,Awesome bedroom in Upper Manhattan,40044041,Rocio,Manhattan,Washington Heights,Private room,59,2,5,1/2/2019,0.43,1,0
26058074,Airy Crown Heights Loft,758520,Rowan,Brooklyn,Crown Heights,Entire home/apt,99,3,3,1/12/2019,0.26,1,0
26085068,"Lovely apartment in INWOOD, Manhattan",50814751,Maki,Manhattan,Inwood,Entire home/apt,85,18,2,1/13/2019,0.21,1,16
26085247,Bright Minimal Studio in Heart of Williamsburg,196059058,Emon,Brooklyn,Williamsburg,Entire home/apt,100,7,3,1/1/2019,0.3,1,44
26085355,house,37001535,Daitao,Brooklyn,Fort Greene,Entire home/apt,130,3,1,1/19/2019,0.18,1,0
26093497,Beautiful 5 bedroom+ Oasis in NYC,93752700,Bliss Beata,Brooklyn,Flatbush,Entire home/apt,745,4,1,1/2/2019,0.16,1,28
26110133,Luxurious 2 Bedroom Apartment,196274503,Patience,Queens,Bayswater,Entire home/apt,120,1,23,3/2/2019,1.81,1,189
26121159,Bedstuy Brooklyn home with a view!!!,195831980,Randaull,Brooklyn,Bedford-Stuyvesant,Entire home/apt,170,1,27,3/30/2019,2.13,1,137
26127726,"Spacious, beautiful, quite 2BR 2BA in the UES",4965751,Dipti,Manhattan,Upper East Side,Entire home/apt,189,4,8,1/2/2019,0.65,1,7
26129308,Charming Crown Heights Bedroom,107712560,Julia,Brooklyn,Bedford-Stuyvesant,Private room,41,1,15,1/3/2019,1.17,1,0
26157426,Luxurious Deluxe King Room St. Regis Manhattan,26556695,Alyssa,Manhattan,Midtown,Entire home/apt,750,1,9,1/1/2019,0.71,6,365
26167034,Spacious Private Brooklyn Room w/ Backyard Access,31230100,Elissa,Brooklyn,Crown Heights,Private room,100,7,3,1/3/2019,0.29,3,161
26188604,Exclusive & Bright Private 3-Floor Townhome,385367,Tom,Brooklyn,Williamsburg,Entire home/apt,595,3,5,1/1/2019,0.43,1,13
26193678,Manhattan Apartment - Near North Central Park,108286255,Gabrielle,Manhattan,Harlem,Private room,60,1,3,1/1/2019,0.46,1,0
26223279,和缘浪漫民宿,153018041,Feng,Queens,Flushing,Private room,50,1,17,2/23/2019,1.34,2,0
26238688,Super Cozy Studio Apartment,6141162,Myrto,Queens,Woodside,Entire home/apt,60,14,3,1/7/2019,0.3,1,4
26251284,"LYRIC - 1 Bedroom Suite, 1 Bath, Kitchen",197053492,Lyric At 70 Pine,Manhattan,Financial District,Entire home/apt,309,1,15,3/23/2019,1.18,8,143
26258306,Private Manhattan 1BR w/ a view & light,22090713,Abigail,Manhattan,Washington Heights,Entire home/apt,65,2,4,3/31/2019,0.98,1,0
26271688,Affordable Sunnyside Room. Comfortable Quiet Safe.,137358866,Kazuya,Queens,Sunnyside,Private room,34,30,2,3/24/2019,0.18,103,251
26272421,Upper East Side/ Midtown Studio,197294267,Corey,Manhattan,Upper East Side,Entire home/apt,170,3,2,1/2/2019,0.17,1,0
26311285,Amazing & Quite shared room near L train,178543960,Sergii,Brooklyn,Greenpoint,Shared room,37,30,3,2/4/2019,0.26,10,312
26334886,Park Slope Secret Garden,65884218,Patty,Brooklyn,Sunset Park,Entire home/apt,275,4,5,1/1/2019,0.46,1,12
26337274,Flatbush Fabulous,6032380,Christopher,Brooklyn,East Flatbush,Entire home/apt,80,2,22,3/24/2019,1.77,1,0
26358530,Bushwick Den,9630989,Ernesto,Brooklyn,Bushwick,Private room,50,3,20,1/1/2019,1.63,2,0
26361306,Pent House Studio Minutes From Manhattan,123648417,Sean,Brooklyn,Flatbush,Entire home/apt,125,1,22,3/24/2019,1.8,1,93
26383523,Bright Artist's Loft on the Lower East Side,18252465,Liza,Manhattan,Lower East Side,Entire home/apt,225,4,2,1/2/2019,0.29,1,0
26385006,Harlem Historian/Musician near Columbia Room 2,6088893,Karen,Manhattan,Harlem,Private room,55,3,4,1/1/2019,0.36,1,21
26385422,NY HILTON CLUB 2 BR SUITE Luxury Holidays 2019,58071546,Mary,Manhattan,Midtown,Entire home/apt,599,2,3,1/3/2019,0.24,1,0
26387184,Cozy apartment in the heart of South Harlem,24378438,Jen,Manhattan,Harlem,Entire home/apt,80,2,3,1/7/2019,0.38,1,1
26390806,Cosy and Spacious New York Apartment,75479380,Maria Ivy,Queens,Long Island City,Entire home/apt,125,2,6,1/3/2019,0.7,1,0
26394592,Ma-Don Hideaway,135585700,Lillie & Donald,Brooklyn,Bedford-Stuyvesant,Entire home/apt,125,2,13,1/2/2019,1.26,1,1
26410121,Welcoming Brooklyn Artist's Room in Williamsburg,16118005,Floriana,Brooklyn,Williamsburg,Private room,70,1,11,3/11/2019,0.89,1,0
26440780,Loft in Downtown Brooklyn - entire apartment,16753104,Robert,Brooklyn,Downtown Brooklyn,Entire home/apt,160,4,5,1/1/2019,0.44,1,0
26449775,Cute NYC studio in the heart of East Village,198884450,Nat,Manhattan,East Village,Entire home/apt,120,5,2,1/2/2019,0.22,1,0
26456925,Nice Room Near Roosevelt Jackson Heights Station,137358866,Kazuya,Queens,Woodside,Private room,33,30,1,1/25/2019,0.18,103,269
26474934,A spacious room for females in Clinton Hill aptmnt,136846568,Priyanka,Brooklyn,Bedford-Stuyvesant,Private room,40,2,2,1/13/2019,0.19,1,0
26494242,Sunny One Bedroom Heart of Lower East Side,10577999,Barak,Manhattan,Lower East Side,Entire home/apt,200,4,3,1/1/2019,0.25,1,0
26520216,Beautiful 1 bedroom in South Midtown Manhattan,11541034,William,Manhattan,Midtown,Entire home/apt,210,5,7,1/3/2019,0.63,1,0
26534838,Large Studio in the heart of West Village,5225042,Kai,Manhattan,West Village,Entire home/apt,150,3,6,3/25/2019,0.52,1,0
26557068,Midtown NYC: High End Resort Sleeps 2,172190160,Millie,Manhattan,Midtown,Private room,300,2,2,1/1/2019,0.25,1,0
26602421,"Midtown apt, steps to Penn station (family, kids)",200007278,Rose,Manhattan,Chelsea,Entire home/apt,255,3,4,2/10/2019,0.33,1,0
26607877,COZY ROOM 5 MNS WALK TO CENTRAL PARK NORTH,17344881,El,Manhattan,Harlem,Private room,90,3,6,1/2/2019,0.6,3,353
26627587,RH COZY HOME,199954647,Danny,Queens,Richmond Hill,Entire home/apt,100,3,15,1/1/2019,1.33,1,0
26662711,Cozy Studio near Hudson River & Central Park,104117770,Dara,Manhattan,Hell's Kitchen,Entire home/apt,130,4,7,3/24/2019,0.59,1,0
26666333,Williamsburg sunny bedroom,9034275,Arnaud,Brooklyn,Williamsburg,Private room,75,3,2,3/4/2019,0.19,1,0
26690336,Cozy Sunnyside Couples Bedroom w/ Great Location,137358866,Kazuya,Queens,Sunnyside,Private room,39,30,1,3/1/2019,0.23,103,0
26690488,"Large, Eco-Friendly, Vintage Apt near Bushwick",3329478,Emily,Queens,Ridgewood,Private room,69,2,22,2/1/2019,1.92,1,16
26708055,2 BR - Manhattan Upper West Side - Bright & Quiet,145237476,Margaux,Manhattan,Upper West Side,Entire home/apt,195,2,1,1/1/2019,0.16,1,3
26717970,An artist retreat in the heart of Bushwick,51412807,Daniel,Brooklyn,Bushwick,Entire home/apt,95,2,40,3/25/2019,3.32,1,0
26735305,Private 1 Bd Guest House. Great for Quiet Getaway,34313176,Eddie,Queens,Rego Park,Entire home/apt,110,2,12,3/25/2019,1.02,4,332
26743115,"Upper East 1 Bedroom Apartment, Near Central Park!",50770601,Diana,Manhattan,Upper East Side,Entire home/apt,189,1,1,3/13/2019,0.25,5,365
26743617,BRAND NEW LUXE 2BR/2 BA APARTMENT IN BUSHWICK,16713332,Tabea,Brooklyn,Bushwick,Entire home/apt,100,12,1,1/6/2019,0.16,2,0
26743638,"Modern, Cozy Apt Share for Young Professionals",2822805,Ollie,Brooklyn,Bedford-Stuyvesant,Private room,60,30,1,3/19/2019,0.27,8,217
26748374,"Cabin Feels
Sunset Views
By Greenwood cemetery 
<3",183563796,Michal,Brooklyn,Borough Park,Entire home/apt,70,2,2,1/2/2019,0.19,1,0
26753210,Spacious studio by the ocean,32936693,Polina,Brooklyn,Brighton Beach,Entire home/apt,68,25,4,3/13/2019,0.37,1,0
26769087,Chic Upper West Side living.,647918,Rohan,Manhattan,Upper West Side,Private room,150,1,4,2/3/2019,0.38,1,0
26770045,Beautiful Williamsburg 1BR  - Huge and Sunny,1465316,Alex,Brooklyn,Williamsburg,Entire home/apt,120,7,3,1/4/2019,0.43,1,230
26774439,Full Cabin Two,51913826,The Bowery House,Manhattan,Nolita,Private room,109,1,1,2/10/2019,0.2,8,0
26788754,Bright clean serene room Bushwick blocks 4rm train,201079770,HyeSuk & Alex,Brooklyn,Bedford-Stuyvesant,Private room,60,20,9,3/29/2019,0.75,4,318
26789136,"Huge, Bright Bushwick 3 Bedroom blocks from train",201079770,HyeSuk & Alex,Brooklyn,Bedford-Stuyvesant,Private room,170,5,3,3/29/2019,0.44,4,167
26805568,Large Artist Studio - Prime Midtown Location,52666941,Jennifer,Manhattan,Midtown,Entire home/apt,157,5,11,1/1/2019,0.91,1,0
26807614,Twin Cabin with a Window One,51913826,The Bowery House,Manhattan,Nolita,Private room,94,1,1,3/24/2019,0.28,8,0
26836650,Brooklyn Loft near Pratt,79657553,Ben,Brooklyn,Clinton Hill,Private room,44,6,6,2/11/2019,0.52,1,1
26839759,A little piece of heaven in the West Village!,2264902,Leni,Manhattan,West Village,Entire home/apt,350,10,2,1/2/2019,0.17,2,0
26864429,Big Bright Beautiful Home in PRIME WIlliamsburg,26030112,Tatiana,Brooklyn,Williamsburg,Private room,190,2,3,1/2/2019,0.36,1,0
26865972,Pretty Light Filled Apartment to Share,3395693,Cecille,Queens,Long Island City,Private room,60,15,3,3/3/2019,0.29,1,148
26867888,Brooklyn private luxury room with private bathroom,11460365,Alan,Brooklyn,Bedford-Stuyvesant,Private room,200,1,14,2/17/2019,1.24,1,22
26871281,West Village Apartment,440022,Petter,Manhattan,West Village,Entire home/apt,150,60,1,2/7/2019,0.2,1,0
26877276,Quinn's bedroom,64540550,Quinn,Brooklyn,Bushwick,Private room,31,4,10,3/18/2019,0.85,1,0
26886071,Overlooking Tompkins Sq Park in the East Village,5073548,David,Manhattan,East Village,Entire home/apt,300,3,6,3/10/2019,0.94,1,0
26889817,Luxurious Brooklyn Studio,202268676,Nazli,Brooklyn,Fort Greene,Entire home/apt,125,7,3,1/2/2019,0.28,1,33
26893534,TRUE LOFT LIVING,202303852,Idris,Brooklyn,Williamsburg,Entire home/apt,250,3,7,3/22/2019,0.71,1,17
26900640,Cozy & Bright Room w/ Big Window!!,200239515,Shogo,Queens,Woodside,Private room,40,30,3,2/25/2019,0.29,15,0
26911755,Eclectic sun-filled LES one bedroom,16253164,K,Manhattan,Lower East Side,Entire home/apt,110,5,3,3/16/2019,0.28,1,1
26916664,NYC X/L Bedroom/Private Bathroom. Long term,50116095,Bonnie,Manhattan,Harlem,Private room,65,4,4,1/8/2019,0.38,1,188
26916746,Brooklyn Home,193502084,Linda,Brooklyn,Borough Park,Private room,40,1,26,3/20/2019,2.29,8,0
26919911,"Sunny, Artistic Getaway Near Prospect Park",5848252,Monica,Brooklyn,Flatbush,Entire home/apt,70,2,11,2/24/2019,0.93,1,0
26947049,Recharge Like a Local 20 Min from Downtown NYC!,21150974,Allison,Brooklyn,Sunset Park,Private room,50,2,14,1/1/2019,1.22,1,0
26947883,Brooklyn Bedroom (Flatbush-Ditmas),91578701,Tatiana,Brooklyn,Flatbush,Private room,45,1,9,1/8/2019,1.13,2,0
26948855,Beautiful Spacious Room,35487412,Rashidi,Queens,Jackson Heights,Private room,46,3,12,2/1/2019,1.02,1,5
26960958,Big Room & Perfect Brooklyn Location! 15 min NYC,29101658,Manuel,Brooklyn,Boerum Hill,Private room,80,2,6,3/6/2019,0.53,1,0
